|NSC|NAME|CTCAE_VERSION|CTCAE_CATEGORY|TOXICITY|AE_TERM|SELECT_AE|OTHER_TOXICITY|IMT_CODE|CTEP_PREFERRED_TERM|SHORT_NAME|SUB_CATEGORY|EXPECTED_TOXICITY_FLAG|
|732208|"AZD2171 (cediranib, Recentin)"|4|Gastrointestinal disorders|Dysphagia|Dysphagia|||10013950|Dysphagia|Dysphagia||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Gastrointestinal disorders|Mucositis oral|Mucositis oral|||10028130|Mucositis oral|Mucositis oral||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Gastrointestinal disorders|Nausea|Nausea|||10028813|Nausea|Nausea||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Gastrointestinal disorders|Rectal mucositis|Rectal mucositis|||10063190|Rectal mucositis|Rectal mucositis||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Gastrointestinal disorders|Small intestinal mucositis|Small intestinal mucositis|||10065710|Small intestinal mucositis|Small intestinal mucositis||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Gastrointestinal disorders|Vomiting|Vomiting|||10047700|Vomiting|Vomiting||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|General disorders and administration site conditions|Fatigue|Fatigue|||10016256|Fatigue|Fatigue||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Investigations|"Investigations - Other, specify"|"Investigations - Other, specify"||increased thyroid stimulating hormone|10022891|"Investigations - Other, specify"|"Investigations - Other, specify"||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Investigations|Weight loss|Weight loss|||10047900|Weight loss|Weight loss||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Metabolism and nutrition disorders|Anorexia|Anorexia|||10002646|Anorexia|Anorexia||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Metabolism and nutrition disorders|Dehydration|Dehydration|||10012174|Dehydration|Dehydration||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Nervous system disorders|Dizziness|Dizziness|||10013573|Dizziness|Dizziness||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Nervous system disorders|Headache|Headache|||10019211|Headache|Headache||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|"Respiratory, thoracic and mediastinal disorders"|Cough|Cough|||10011224|Cough|Cough||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|"Respiratory, thoracic and mediastinal disorders"|Dyspnea|Dyspnea|||10013963|Dyspnea|Dyspnea||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|"Respiratory, thoracic and mediastinal disorders"|Laryngeal mucositis|Laryngeal mucositis|||10065880|Laryngeal mucositis|Laryngeal mucositis||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|"Respiratory, thoracic and mediastinal disorders"|Pharyngeal mucositis|Pharyngeal mucositis|||10065881|Pharyngeal mucositis|Pharyngeal mucositis||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|"Respiratory, thoracic and mediastinal disorders"|Tracheal mucositis|Tracheal mucositis|||10065900|Tracheal mucositis|Tracheal mucositis||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|"Respiratory, thoracic and mediastinal disorders"|Voice alteration|Voice alteration|||10047681|Voice alteration|Voice alteration||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Skin and subcutaneous tissue disorders|Palmar-plantar erythrodysesthesia syndrome|Palmar-plantar erythrodysesthesia syndrome|||10054524|Palmar-plantar erythrodysesthesia syndrome|Palmar-plantar erythrodysesthesia syndrome||No|
|732208|"AZD2171 (cediranib, Recentin)"|4|Vascular disorders|Hypertension|Hypertension|||10020772|Hypertension|Hypertension||No|
|741078|AZD6244|4|Cardiac disorders|Left ventricular systolic dysfunction|Left ventricular systolic dysfunction|||10069501|Left ventricular systolic dysfunction|Left ventricular systolic dysfunction||No|
|741078|AZD6244|4|Gastrointestinal disorders|Abdominal pain|Abdominal pain|||10000081|Abdominal pain|Abdominal pain||No|
|741078|AZD6244|4|Gastrointestinal disorders|Constipation|Constipation|||10010774|Constipation|Constipation||No|
|741078|AZD6244|4|Gastrointestinal disorders|Diarrhea|Diarrhea|||10012727|Diarrhea|Diarrhea||No|
|741078|AZD6244|4|Gastrointestinal disorders|Nausea|Nausea|||10028813|Nausea|Nausea||No|
|741078|AZD6244|4|Gastrointestinal disorders|Vomiting|Vomiting|||10047700|Vomiting|Vomiting||No|
|741078|AZD6244|4|General disorders and administration site conditions|Edema face|Edema face|||10014222|Edema face|Edema face||No|
|741078|AZD6244|4|General disorders and administration site conditions|Edema limbs|Edema limbs|||10050068|Edema limbs|Edema limbs||No|
|741078|AZD6244|4|General disorders and administration site conditions|Fatigue|Fatigue|||10016256|Fatigue|Fatigue||No|
|741078|AZD6244|4|Metabolism and nutrition disorders|Anorexia|Anorexia|||10002646|Anorexia|Anorexia||No|
|741078|AZD6244|4|Nervous system disorders|Headache|Headache|||10019211|Headache|Headache||No|
|741078|AZD6244|4|"Respiratory, thoracic and mediastinal disorders"|Dyspnea|Dyspnea|||10013963|Dyspnea|Dyspnea||No|
|741078|AZD6244|4|Skin and subcutaneous tissue disorders|Dry skin|Dry skin|||10013786|Dry skin|Dry skin||No|
|741078|AZD6244|4|Skin and subcutaneous tissue disorders|Rash acneiform|Rash acneiform|||10037847|Rash acneiform|Rash acneiform||No|
|741078|AZD6244|4|Skin and subcutaneous tissue disorders|Rash maculo-papular|Rash maculo-papular|||10037868|Rash maculo-papular|Rash maculo-papular||No|
|748727|AZD6244 Hydrogen sulfate|4|Cardiac disorders|Left ventricular systolic dysfunction|Left ventricular systolic dysfunction|||10069501|Left ventricular systolic dysfunction|Left ventricular systolic dysfunction||No|
|748727|AZD6244 Hydrogen sulfate|4|Gastrointestinal disorders|Abdominal pain|Abdominal pain|||10000081|Abdominal pain|Abdominal pain||No|
|748727|AZD6244 Hydrogen sulfate|4|Gastrointestinal disorders|Constipation|Constipation|||10010774|Constipation|Constipation||No|
|748727|AZD6244 Hydrogen sulfate|4|Gastrointestinal disorders|Diarrhea|Diarrhea|||10012727|Diarrhea|Diarrhea||No|
|748727|AZD6244 Hydrogen sulfate|4|Gastrointestinal disorders|Nausea|Nausea|||10028813|Nausea|Nausea||No|
|748727|AZD6244 Hydrogen sulfate|4|Gastrointestinal disorders|Vomiting|Vomiting|||10047700|Vomiting|Vomiting||No|
|748727|AZD6244 Hydrogen sulfate|4|General disorders and administration site conditions|Edema face|Edema face|||10014222|Edema face|Edema face||No|
|748727|AZD6244 Hydrogen sulfate|4|General disorders and administration site conditions|Edema limbs|Edema limbs|||10050068|Edema limbs|Edema limbs||No|
|748727|AZD6244 Hydrogen sulfate|4|General disorders and administration site conditions|Fatigue|Fatigue|||10016256|Fatigue|Fatigue||No|
|748727|AZD6244 Hydrogen sulfate|4|Metabolism and nutrition disorders|Anorexia|Anorexia|||10002646|Anorexia|Anorexia||No|
|748727|AZD6244 Hydrogen sulfate|4|Nervous system disorders|Headache|Headache|||10019211|Headache|Headache||No|
|748727|AZD6244 Hydrogen sulfate|4|"Respiratory, thoracic and mediastinal disorders"|Dyspnea|Dyspnea|||10013963|Dyspnea|Dyspnea||No|
|748727|AZD6244 Hydrogen sulfate|4|Skin and subcutaneous tissue disorders|Dry skin|Dry skin|||10013786|Dry skin|Dry skin||No|
|748727|AZD6244 Hydrogen sulfate|4|Skin and subcutaneous tissue disorders|Rash acneiform|Rash acneiform|||10037847|Rash acneiform|Rash acneiform||No|
|748727|AZD6244 Hydrogen sulfate|4|Skin and subcutaneous tissue disorders|Rash maculo-papular|Rash maculo-papular|||10037868|Rash maculo-papular|Rash maculo-papular||No|
|715969|Alemtuzumab (Campath)|4|Blood and lymphatic system disorders|Anemia|Anemia|||10002272|Anemia|Anemia||No|
|715969|Alemtuzumab (Campath)|4|Blood and lymphatic system disorders|Febrile neutropenia|Febrile neutropenia|||10016288|Febrile neutropenia|Febrile neutropenia||No|
|715969|Alemtuzumab (Campath)|4|Gastrointestinal disorders|Nausea|Nausea|||10028813|Nausea|Nausea||No|
|715969|Alemtuzumab (Campath)|4|Gastrointestinal disorders|Vomiting|Vomiting|||10047700|Vomiting|Vomiting||No|
|715969|Alemtuzumab (Campath)|4|General disorders and administration site conditions|Chills|Chills|||10008531|Chills|Chills||No|
|715969|Alemtuzumab (Campath)|4|General disorders and administration site conditions|Fatigue|Fatigue|||10016256|Fatigue|Fatigue||No|
|715969|Alemtuzumab (Campath)|4|General disorders and administration site conditions|Fever|Fever|||10016558|Fever|Fever||No|
|715969|Alemtuzumab (Campath)|4|General disorders and administration site conditions|Flu like symptoms|Flu like symptoms|||10016791|Flu like symptoms|Flu like symptoms||No|
|715969|Alemtuzumab (Campath)|4|General disorders and administration site conditions|Injection site reaction|Injection site reaction|||10022095|Injection site reaction|Injection site reaction||No|
|715969|Alemtuzumab (Campath)|4|Immune system disorders|Allergic reaction|Allergic reaction|||10001718|Allergic reaction|Allergic reaction||No|
|715969|Alemtuzumab (Campath)|4|Immune system disorders|Cytokine release syndrome|Cytokine release syndrome|||10052015|Cytokine release syndrome|Cytokine release syndrome||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Abdominal infection|Abdominal infection|||10056519|Abdominal infection|Abdominal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Anorectal infection|Anorectal infection|||10061640|Anorectal infection|Anorectal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Appendicitis|Appendicitis|||10003011|Appendicitis|Appendicitis||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Appendicitis perforated|Appendicitis perforated|||10003012|Appendicitis perforated|Appendicitis perforated||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Arteritis infective|Arteritis infective|||10065744|Arteritis infective|Arteritis infective||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Biliary tract infection|Biliary tract infection|||10061695|Biliary tract infection|Biliary tract infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Bladder infection|Bladder infection|||10005047|Bladder infection|Bladder infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Bone infection|Bone infection|||10061017|Bone infection|Bone infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Breast infection|Breast infection|||10006259|Breast infection|Breast infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Bronchial infection|Bronchial infection|||10055078|Bronchial infection|Bronchial infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Catheter related infection|Catheter related infection|||10007810|Catheter related infection|Catheter related infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Cecal infection|Cecal infection|||10065761|Cecal infection|Cecal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Cervicitis infection|Cervicitis infection|||10008330|Cervicitis infection|Cervicitis infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Conjunctivitis infective|Conjunctivitis infective|||10010742|Conjunctivitis infective|Conjunctivitis infective||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Corneal infection|Corneal infection|||10061788|Corneal infection|Corneal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Cranial nerve infection|Cranial nerve infection|||10065765|Cranial nerve infection|Cranial nerve infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Device related infection|Device related infection|||10064687|Device related infection|Device related infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Duodenal infection|Duodenal infection|||10065752|Duodenal infection|Duodenal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Encephalitis infection|Encephalitis infection|||10014594|Encephalitis infection|Encephalitis infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Encephalomyelitis infection|Encephalomyelitis infection|||10014621|Encephalomyelitis infection|Encephalomyelitis infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Endocarditis infective|Endocarditis infective|||10014678|Endocarditis infective|Endocarditis infective||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Endophthalmitis|Endophthalmitis|||10014801|Endophthalmitis|Endophthalmitis||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Enterocolitis infectious|Enterocolitis infectious|||10058838|Enterocolitis infectious|Enterocolitis infectious||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Esophageal infection|Esophageal infection|||10058804|Esophageal infection|Esophageal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Eye infection|Eye infection|||10015929|Eye infection|Eye infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Gallbladder infection|Gallbladder infection|||10062632|Gallbladder infection|Gallbladder infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Gum infection|Gum infection|||10018784|Gum infection|Gum infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Hepatic infection|Hepatic infection|||10056522|Hepatic infection|Hepatic infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Hepatitis viral|Hepatitis viral|||10019799|Hepatitis viral|Hepatitis viral||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|"Infections and infestations - Other, specify"|"Infections and infestations - Other, specify"|||10021881|"Infections and infestations - Other, specify"|"Infections and infestations - Other, specify"||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Infective myositis|Infective myositis|||10021918|Infective myositis|Infective myositis||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Joint infection|Joint infection|||10023216|Joint infection|Joint infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Kidney infection|Kidney infection|||10023424|Kidney infection|Kidney infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Laryngitis|Laryngitis|||10023874|Laryngitis|Laryngitis||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Lip infection|Lip infection|||10065755|Lip infection|Lip infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Lung infection|Lung infection|||10061229|Lung infection|Lung infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Lymph gland infection|Lymph gland infection|||10050823|Lymph gland infection|Lymph gland infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Mediastinal infection|Mediastinal infection|||10057483|Mediastinal infection|Mediastinal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Meningitis|Meningitis|||10027199|Meningitis|Meningitis||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Mucosal infection|Mucosal infection|||10065764|Mucosal infection|Mucosal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Nail infection|Nail infection|||10061304|Nail infection|Nail infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Otitis externa|Otitis externa|||10033072|Otitis externa|Otitis externa||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Otitis media|Otitis media|||10033078|Otitis media|Otitis media||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Ovarian infection|Ovarian infection|||10055005|Ovarian infection|Ovarian infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Pancreas infection|Pancreas infection|||10051741|Pancreas infection|Pancreas infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Papulopustular rash|Papulopustular rash|||10069138|Papulopustular rash|Papulopustular rash||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Paronychia|Paronychia|||10034016|Paronychia|Paronychia||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Pelvic infection|Pelvic infection|||10058674|Pelvic infection|Pelvic infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Penile infection|Penile infection|||10061912|Penile infection|Penile infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Periorbital infection|Periorbital infection|||10051472|Periorbital infection|Periorbital infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Peripheral nerve infection|Peripheral nerve infection|||10065766|Peripheral nerve infection|Peripheral nerve infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Peritoneal infection|Peritoneal infection|||10057262|Peritoneal infection|Peritoneal infection||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Pharyngitis|Pharyngitis|||10034835|Pharyngitis|Pharyngitis||No|
|715969|Alemtuzumab (Campath)|4|Infections and infestations|Phlebitis infective|Phlebitis infective|||10056627|Phlebitis infective|Phlebitis infective||No|
